ADDRESS,COL1,COL3,COL4,COL5
001044033,33112,1,10000000.0,
001044033,34228,1,7000000.0,
001044038,33134,1,3000000.0,
001044042,33112,1,10000000.0,
001051046,33190,1,900000.0,
001051046,33225,1,640000.0,
001051048,33190,1,6000000.0,
001051048,33371,1,2000000.0,
001051048,34228,1,2000000.0,
001051051,34148,1,700000.0,
001051052,34192,1,10000000.0,
001051053,34148,1,1750000.0,
001051054,34126,1,700000.0,
001051054,34192,1,2000000.0,
001051055,33349,1,10500000.0,
001051060,34148,1,1600000.0,
001051068,33236,1,200000.0,
001051075,34228,1,160000.0,
001051077,33190,1,5000000.0,
001051082,33190,1,800000.0,
001051082,33269,1,25000.0,
001051083,33236,1,200000.0,
001051084,33190,1,3500000.0,
001051084,33236,1,700000.0,
001052059,33112,1,6000000.0,
001052072,34170,1,100000.0,
001052073,33236,1,142500.0,
001052073,34239,1,40000.0,
001052081,33190,1,2000000.0,
001052083,33112,1,8000000.0,
001053049,33190,1,6000000.0,
001053050,33190,1,800000.0,
001053050,33214,1,1050000.0,
001053052,33225,1,1200000.0,
001053053,34192,1,2200000.0,
001053055,34228,1,80000.0,
001053060,33225,1,1000000.0,
001053061,33190,1,9500000.0,
001053061,33225,1,1500000.0,
001053062,33190,1,800000.0,
001053065,33112,1,10000000.0,
001053071,33112,1,10000000.0,
001053072,33316,1,11000000.0,
001053073,33190,1,40000000.0,
001053077,34228,1,4000000.0,
001053079,34170,1,200000.0,
001053079,34192,1,11500000.0,
001053080,34148,,,2500000.0
001053080,34228,1,3000000.0,
001054049,33145,1,4000000.0,
001054049,33178,1,200000.0,
001054052,33112,1,26000000.0,
001054052,34127,1,25000.0,
001054053,33316,1,110000000.0,
001054053,33371,1,95000000.0,
001054053,33440,1,200000.0,
001054054,34192,1,750000.0,
001054055,33316,1,20000000.0,
001054060,34181,1,600000.0,
001054060,34192,1,600000.0,
001054066,34170,1,150000.0,
001054067,34126,1,3000000.0,
001054067,34192,1,1200000.0,
001054068,34127,1,20000.0,
001054069,34126,1,280000.0,
001054069,34170,1,70000.0,
001054069,34192,1,960000.0,
001054070,34126,1,560000.0,
001054070,34192,1,2200000.0,
001054072,34148,,,1900000.0
001054075,34127,1,80000.0,
001054075,34181,1,13000000.0,
001054078,33190,1,1000000.0,
001061095,34148,1,1500000.0,
001064082,34181,1,3500000.0,
001071104,33145,1,12000000.0,
001071104,33190,1,3000000.0,
001071104,33236,1,1300000.0,
001071104,33247,1,1500000.0,
001071114,33190,1,18000000.0,
001073095,33134,1,12000000.0,
001074093,33112,1,8000000.0,
001081117,33349,1,9000000.0,
001081117,33350,1,2000000.0,
001081118,33112,1,30000000.0,
001081120,34228,1,20000.0,
001081123,34148,,,1000000.0
001081124,33190,1,2500000.0,
001081126,33190,1,400000.0,
001081126,34148,,,500000.0
001081128,34127,1,50000.0,
001081128,34192,1,10500000.0,
001081128,34239,1,50000.0,
001082111,34239,1,50000.0,
001082112,34170,1,30000.0,
001082112,34239,1,60000.0,
001082113,33236,1,1000000.0,
001082114,33190,1,1000000.0,
001082115,34239,1,50000.0,
001082116,33190,1,5000000.0,
001082116,34228,1,2000000.0,
001082116,34239,1,30000.0,
001082117,34170,1,40000.0,
001082119,33190,1,7000000.0,
001082119,33236,1,140000.0,
001082119,34126,1,2000000.0,
001082119,34159,1,1300000.0,
001082119,34192,1,2500000.0,
001082120,34170,1,20000.0,
001082120,34239,1,40000.0,
001082122,33236,1,1000000.0,
001082122,34192,,,2000000.0
001082122,34192,1,5000000.0,
001082123,33236,1,700000.0,
001082123,34239,1,30000.0,
001082124,33236,1,500000.0,
001082124,34239,1,40000.0,
001082125,33112,1,1500000.0,
001083111,34127,1,400000.0,
001083111,34228,1,4500000.0,
001083114,33236,1,1200000.0,
001083114,34148,,,2000000.0
001083114,34170,1,150000.0,
001083114,34181,1,2000000.0,
001083115,33236,1,250000.0,
001083115,34170,1,200000.0,
001083115,34228,1,500000.0,
001083115,34239,1,35000.0,
001083120,34192,1,3800000.0,
001083120,34228,1,3600000.0,
001083121,33258,1,1800000.0,
001083122,33214,1,800000.0,
001083122,33258,1,1600000.0,
001083124,33190,1,600000.0,
001083124,34148,1,400000.0,
001084112,34181,1,2000000.0,
001084120,33112,1,1500000.0,
001084121,33134,1,100000000.0,
001084125,33338,1,10000000.0,
001084125,33462,1,60000.0,
001091131,33190,1,2000000.0,
001091135,33429,1,815000.0,
001091135,34115,1,500000.0,
001091135,34126,1,100000.0,
001091135,34148,1,1700000.0,
001091135,34170,1,1700000.0,
001091135,34239,1,40000.0,
001091136,33190,1,400000.0,
001091136,34170,1,400000.0,
001091139,33269,1,30000.0,
001091139,34148,1,2100000.0,
001092126,34228,1,2000000.0,
001092127,33145,1,30000000.0,
001092127,33236,1,450000.0,
001092127,34148,,,1500000.0
001092127,34170,1,50000.0,
001092127,34181,1,3000000.0,
001092128,34170,1,50000.0,
001092130,34170,1,20000.0,
001092130,34228,1,6000000.0,
001092130,34239,1,60000.0,
001092131,34170,1,20000.0,
001092131,34192,1,100000.0,
001092133,33247,1,280000.0,
001093126,33349,1,4200000.0,
001093126,34115,1,155000.0,
001093128,33190,1,3000000.0,
001093130,33258,1,1500000.0,
001093130,34192,1,400000.0,
001094129,33112,1,25000000.0,
001094133,34170,1,20000.0,
001094134,34192,1,1500000.0,
001094135,33112,1,10000000.0,
001094135,33236,1,500000.0,
001094135,34160,,,2000000.0
001102141,34115,1,25000000.0,
001103138,33112,1,10000000.0,
001111151,33190,1,7400000.0,
001111153,33258,1,2000000.0,
001111159,33190,1,2000000.0,
001112158,33145,1,7500000.0,
001112158,33190,1,3000000.0,
001112164,34181,1,2000000.0,
001112164,34192,1,5000000.0,
001113146,34181,1,500000.0,
001113148,34148,1,1550000.0,
001113151,33190,1,2000000.0,
001113157,33338,1,4000000.0,
001113160,34228,1,1000000.0,
001114158,34148,1,1000000.0,
001122172,34170,1,50000.0,
001122172,34239,1,40000.0,
001122173,33247,1,350000.0,
001122173,34148,1,140000.0,
001122173,34170,1,200000.0,
001122174,33112,1,12000000.0,
001122175,33247,1,1200000.0,
001122175,34148,,,950000.0
001122175,34170,1,2000000.0,
001122176,34228,1,900000.0,
001122179,33112,1,2500000.0,
001122180,34170,1,1800000.0,
001122180,34192,1,12000000.0,
001122180,34239,1,200000.0,
001123171,34148,,,1500000.0
001123171,34148,1,1500000.0,
001123171,34170,1,50000.0,
001123173,34170,1,100000.0,
001123173,34228,1,600000.0,
001123174,34170,1,60000.0,
001123174,34228,1,500000.0,
001123174,34239,1,30000.0,
002011009,33190,1,300000.0,
002011009,34239,1,50000.0,
002011010,34192,1,5600000.0,
002011011,34228,1,1000000.0,
002011021,34148,,,2700000.0
002011023,34115,1,100000000.0,
002011023,34159,1,10000000.0,
002011025,33190,1,4000000.0,
002011025,34192,1,8600000.0,
002012001,33112,1,1000000.0,
002012003,33190,1,6000000.0,
002012012,33190,1,6000000.0,
002012015,33190,1,2500000.0,
002012016,34148,1,5000000.0,
002012016,34160,1,3500000.0,
002012016,34170,1,40000.0,
002012017,33190,1,500000.0,
002012019,34148,1,5000000.0,4000000.0
002012019,34170,1,67000.0,
002012021,34228,1,800000.0,
002013004,33190,1,4000000.0,
002013007,34228,1,1800000.0,
002013008,34181,1,1700000.0,
002013008,34192,1,600000.0,
002013009,34192,1,3800000.0,
002013009,34228,1,1200000.0,
002013010,33190,1,10000000.0,
002013014,33190,1,5000000.0,
002013015,33190,1,700000.0,
002013015,34148,1,5500000.0,
002013015,34181,1,1000000.0,
002014001,34170,1,600000.0,
002014002,34126,1,1500000.0,
002014002,34192,1,2000000.0,
002014008,34228,1,1200000.0,
002014009,34228,1,900000.0,
002014010,34170,1,200000.0,
002014011,34126,1,4000000.0,
002014011,34148,1,,5000000.0
002014012,33190,1,1000000.0,
002014012,34126,1,2500000.0,
002014012,34192,1,3000000.0,
002014013,34170,1,150000.0,
002014014,33190,1,200000.0,
002014014,34126,1,2000000.0,
002014015,34239,1,15000.0,
002021027,33190,1,3000000.0,
002021028,33190,1,6000000.0,
002021028,34170,1,800000.0,
002021029,33269,1,4600000.0,
002021029,34170,1,100000.0,
002021033,34170,1,1000000.0,
002021033,34239,1,125000.0,
002021035,34170,1,200000.0,
002021042,33190,1,7000000.0,
002021044,33190,1,1500000.0,
002021045,33190,1,1200000.0,
002021046,34228,1,500000.0,
002021047,33190,1,4000000.0,
002021048,34228,1,500000.0,
002021048,34239,1,250000.0,
002021052,33190,1,2000000.0,
002021054,33190,1,2000000.0,
002021055,33190,1,20000000.0,
002021056,34192,1,8000000.0,8000000.0
002021057,34170,1,800000.0,
002021058,34228,1,1000000.0,
002021059,33190,1,700000.0,
002021060,34170,1,500000.0,
002022027,33190,1,4000000.0,
002022031,34192,1,80000.0,
002022032,34170,1,150000.0,
002022040,34170,1,1000000.0,
002022041,33190,1,6000000.0,
002022042,33190,1,300000.0,
002022046,33190,1,1200000.0,
002022048,34228,1,2000000.0,
002022049,33190,1,2500000.0,
002022049,34228,1,1500000.0,
002022052,33190,1,1000000.0,
002022053,33112,1,27000000.0,
002022054,34228,1,2000000.0,
002022055,34228,1,2500000.0,
002022057,34170,1,100000.0,
002022059,34170,1,150000.0,
002022060,34170,1,100000.0,
002023021,33190,1,1000000.0,
002023023,33190,1,1500000.0,
002023026,33190,1,3000000.0,
002023028,33112,1,80000000.0,
002023030,33190,1,1000000.0,
002023031,33190,1,750000.0,
002023037,33190,1,6000000.0,
002023043,34170,1,500000.0,
002023052,34228,1,1500000.0,
002023053,34228,1,1150000.0,
002023054,33190,1,2000000.0,
002023055,33190,1,1000000.0,
002023056,33112,1,80000000.0,
002023060,33190,1,7500000.0,
002024023,33190,1,1500000.0,
002024025,33190,1,5000000.0,
002024026,34170,1,200000.0,
002024035,33134,1,10000000.0,10000000.0
002024035,33145,1,10000000.0,5000000.0
002024037,33190,1,2500000.0,
002024038,33190,1,1300000.0,
002024041,34148,1,3250000.0,
002024042,34170,1,200000.0,
002024043,33190,1,1500000.0,
002024043,34148,1,6000000.0,
002024043,34170,1,2000000.0,
002024044,34170,1,20000.0,
002024049,33190,1,950000.0,
002024053,33190,1,2000000.0,
002024054,33190,1,1400000.0,
002024055,33190,1,3000000.0,
002024058,33214,1,2300000.0,
002024060,33190,1,10000000.0,
002041066,34228,1,3000000.0,
002041068,33190,1,8000000.0,
002041069,33112,1,15000000.0,
002041071,34239,1,45000.0,
002041072,33190,1,500000.0,
002041072,34239,1,28000.0,
002041073,33190,1,3000000.0,
002041073,34239,1,15000.0,
002041075,33190,1,1800000.0,
002042064,34228,1,5000000.0,
002042069,33112,1,2300000.0,
002042069,33214,1,900000.0,
002042070,33190,1,3000000.0,
002042073,33190,1,500000.0,
002042075,33190,1,1500000.0,
002043063,33190,1,800000.0,
002043069,33190,1,1760000.0,
002043071,34170,1,100000.0,
002044064,33190,1,8500000.0,
002044067,33190,1,7000000.0,
002044067,34170,1,150000.0,
002044068,34170,1,60000.0,
002051076,34239,1,30000.0,
002051078,33190,1,2000000.0,
002051081,34170,1,45000.0,
002051082,33269,1,800000.0,
002051082,34170,1,80000.0,
002051086,34170,1,100000.0,
002051087,34192,1,80000.0,
002051088,34170,1,170000.0,
002051089,33190,1,5000000.0,
002051089,34170,1,200000.0,
002051091,33225,1,10000.0,
002051091,34239,1,46000.0,
002051093,33190,1,500000.0,
002051094,33225,1,50000.0,
002051094,34239,1,180000.0,
002052078,33190,1,700000.0,
002052080,33145,,,2000000.0
002052080,33190,1,3000000.0,
002052083,34127,1,2350000.0,
002052084,33112,1,30000000.0,
002052092,33190,1,600000.0,
002053076,33190,1,20000000.0,
002053080,33190,1,4500000.0,
002054078,33190,1,400000.0,
002054078,34192,,,6000000.0
002054079,33190,1,1850000.0,
002054081,33190,1,10000000.0,
002054083,34228,1,1200000.0,
002054084,33190,1,12500000.0,
002054088,33190,1,2000000.0,
002071103,33190,1,3000000.0,
002071106,34239,1,55000.0,
002071111,34170,1,300000.0,
002071116,34170,1,1000000.0,
002071121,34228,1,370000.0,
002071123,33190,1,1500000.0,
002071126,34170,1,500000.0,
002071127,34127,1,3000000.0,
002071128,34228,1,1200000.0,
002071128,34239,1,20000.0,
002071129,33190,1,5000000.0,
002071129,34228,1,1700000.0,
002071132,33190,1,800000.0,
002071132,34228,1,800000.0,
002071133,34228,1,1850000.0,
002072099,34228,1,2000000.0,
002072100,33190,1,200000.0,
002072101,34192,1,50000000.0,
002072101,34228,1,1500000.0,
002072104,34228,1,1000000.0,
002072109,33145,1,8500000.0,
002072111,34170,1,100000.0,
002072112,34170,1,80000.0,
002072113,34170,1,120000.0,
002072115,34170,1,80000.0,
002072117,33190,1,3270000.0,
002072118,33190,1,1500000.0,
002072120,33112,1,20000000.0,
002072121,33190,1,900000.0,
002072121,33214,1,1100000.0,
002072121,33451,1,1300000.0,
002072122,33190,1,38000000.0,
002072122,33214,1,1050000.0,
002072122,33451,1,2200000.0,
002072123,33112,1,24000000.0,
002072124,33190,1,1500000.0,
002072125,33190,1,5000000.0,
002072126,34170,1,120000.0,
002072126,34228,1,1500000.0,
002072127,33190,1,5000000.0,
002072130,34170,1,700000.0,
002072133,33190,1,9000000.0,
002072135,33190,1,14000000.0,
002073096,34170,1,70000.0,
002073097,34170,1,50000.0,
002073098,34170,1,75000.0,
002073099,34170,1,75000.0,
002073100,33190,1,350000.0,
002073101,33190,1,1500000.0,
002073104,33190,1,1600000.0,
002073106,34170,1,400000.0,
002073107,34170,1,400000.0,
002073107,34217,1,500000.0,
002073107,34228,1,3550000.0,
002073108,33269,1,500000.0,
002073108,34170,1,300000.0,
002073109,34170,1,400000.0,
002073109,34228,1,6700000.0,
002073110,33190,1,800000.0,
002073110,34170,1,400000.0,
002073111,33190,1,15000000.0,
002073111,34170,1,400000.0,
002073113,34170,1,400000.0,
002073115,34170,1,200000.0,
002073118,34126,1,10000000.0,
002073125,33236,1,120000.0,
002073127,33145,1,7000000.0,
002073127,33269,1,1500000.0,
002073127,34170,1,950000.0,
002073128,34192,1,10000000.0,
002073129,34192,1,,3500000.0
002073130,34192,1,50000000.0,47500000.0
002074096,33190,1,6000000.0,
002074096,34170,1,400000.0,
002074097,34159,1,800000.0,
002074097,34170,1,250000.0,
002074099,34170,1,350000.0,
002074100,34170,1,300000.0,
002074101,33258,1,600000.0,
002074105,33214,1,200000.0,
002074109,34170,1,700000.0,
002074111,33112,1,9000000.0,
002074114,33190,1,1500000.0,
002074116,34228,1,3000000.0,
002074122,34170,1,30000.0,
002074126,33190,1,2000000.0,
002074126,33225,1,100000.0,
002074129,34170,1,550000.0,
002083136,33190,1,2000000.0,
002083137,33190,1,10000000.0,
002083138,33190,1,20000000.0,
002084133,33112,1,11000000.0,
002084140,33190,1,1000000.0,
002101141,33112,1,45000000.0,
002101141,34228,1,1000000.0,
002101144,33190,1,1200000.0,
002101146,33190,1,3000000.0,
002101150,34170,1,500000.0,
002101151,33190,1,5000000.0,
002101152,34228,1,900000.0,
002101153,34170,1,100000.0,
002101156,34228,1,1200000.0,
002101159,33462,1,20000.0,
002101160,34228,1,800000.0,
002101164,33190,1,400000.0,
002101165,33190,1,10000000.0,
002102141,34239,1,20000.0,
002102147,33190,1,8000000.0,
002102148,33190,1,1000000.0,
002102148,34239,1,14000.0,
002102149,34239,1,14500.0,
002102153,34170,1,500000.0,
002102154,34170,1,80000.0,
002102155,33190,1,20000000.0,
002102155,34170,1,120000.0,
002102156,34148,1,4000000.0,
002102157,33190,1,8250000.0,
002102162,33214,1,870000.0,
002103142,33190,1,5000000.0,
002103150,33190,1,2000000.0,
002103156,33349,,,5000000.0
002103156,34170,1,5000000.0,
002103157,34170,1,100000.0,
002103158,34170,1,1000000.0,
002103159,34170,1,120000.0,
002103160,34170,1,300000.0,
002103161,33190,1,8000000.0,
002103161,34170,1,750000.0,
002104143,34127,1,12000000.0,
002104143,34228,1,1000000.0,
002104151,33190,1,5000000.0,
002104154,34127,1,400000.0,
002104154,34170,1,2000000.0,
002104155,33190,1,800000.0,
002104155,34170,1,1000000.0,
002104160,33190,1,5000000.0,
002104161,34170,1,500000.0,
002104162,34170,1,50000.0,
002104163,34170,1,60000.0,
002104165,34170,1,50000.0,
002141166,34239,1,70000.0,
002141177,33225,1,20000.0,
002141179,33269,1,7000000.0,
002141179,34239,1,60000.0,
002142166,33190,1,5000000.0,
002142168,34170,1,60000.0,
002142169,34170,1,50000.0,
002143167,33190,1,5000000.0,
002143168,33190,1,2000000.0,
002143169,33112,1,50000000.0,
002143174,33269,1,2000000.0,
002144166,33112,1,3000000.0,
002144172,34170,1,7250000.0,
002144173,34170,1,70000.0,
002144174,33190,1,200000.0,
002144174,34170,1,1000000.0,
002151185,33190,1,10000000.0,
002151185,34228,1,4600000.0,
002151186,33190,1,700000.0,
002151188,33190,1,3000000.0,
002151188,33418,1,250000.0,
002151190,33190,1,8000000.0,
002151190,33418,1,75000.0,
002151191,33269,1,650000.0,
002151199,33214,1,1140000.0,
002152177,33190,1,800000.0,
002152179,33190,1,4000000.0,
002152186,33190,1,2500000.0,
002152198,33190,1,3500000.0,
002152200,33190,1,3000000.0,
002153177,33190,1,600000.0,
002153178,33190,1,5000000.0,
002153181,33190,1,800000.0,
002153184,33190,1,200000.0,
002153187,33190,1,300000.0,
002153192,33190,1,5000000.0,
002154176,33112,1,8000000.0,
002154183,33112,1,30000000.0,
002154188,34228,1,470000.0,
002161202,34228,1,2000000.0,
002161204,33190,1,800000.0,
002161206,34170,1,70000.0,
002161207,34148,1,500000.0,
002161207,34170,1,1000000.0,
002161209,34170,1,300000.0,
002161211,33269,1,3000000.0,
002161211,34170,1,1800000.0,
002161211,34192,1,3450000.0,
002161215,33190,1,3000000.0,
002161215,34126,1,1200000.0,
002162213,33112,1,20000000.0,
002162213,34192,1,7000000.0,
002163196,33190,1,4000000.0,
002163197,34170,1,450000.0,
002163204,33190,1,2600000.0,
002163206,33190,1,3000000.0,
002164197,33190,1,1000000.0,
002164200,34228,1,3500000.0,
002164202,34228,1,3500000.0,
002164206,33190,1,1000000.0,
002164207,34126,1,1930000.0,
002181217,33258,1,1400000.0,
002181217,33418,1,1000000.0,
002181217,34239,1,45000.0,
002181218,34192,1,1500000.0,
002181218,34228,1,1000000.0,
002181221,33214,1,2000000.0,
002181221,34170,1,500000.0,
002182216,34228,1,3000000.0,
002182217,33190,1,2000000.0,
002182217,34228,1,2500000.0,
002182220,33190,1,2000000.0,
002182220,34228,1,1000000.0,
002182221,34228,1,3000000.0,
002183215,33190,1,7000000.0,
002183216,34228,1,4500000.0,
002183218,33236,1,790000.0,
002183218,34228,1,5000000.0,
002183219,33236,1,1010000.0,
002183220,33236,1,900000.0,
002184214,33190,1,1500000.0,
002184219,34228,1,800000.0,
002191226,33190,1,4000000.0,
002191232,33190,1,20000000.0,
002191232,34239,1,15000.0,
002191233,34239,1,15000.0,
002191234,34239,1,80000.0,
002191235,34240,1,200000.0,
002192226,33190,1,10000000.0,
002192226,34127,1,1000000.0,
002192227,33112,1,60000000.0,
002192227,34228,1,1500000.0,
002192228,33112,1,5000000.0,
002192230,33190,1,900000.0,
002193221,33190,1,2000000.0,
002193226,33236,1,55000.0,
002193226,34170,5,650000.0,
002193226,34239,1,100000.0,
002193227,34170,5,195000.0,
002193227,34239,1,46000.0,
002193228,34170,5,250000.0,
002193229,34170,5,300000.0,
002193229,34228,1,2000000.0,
002193230,34170,5,210000.0,
002194221,33190,1,20000000.0,
002194226,33190,1,5000000.0,
002194226,33418,1,1150000.0,
002194228,33190,1,1800000.0,
002194228,34148,1,5000000.0,
003021001,33134,1,,2400000.0
003021001,34181,1,240000.0,
003021003,34170,1,60000.0,
003021005,34170,1,40000.0,
003021006,34127,1,75000.0,
003021007,34148,1,,2000000.0
003021007,34239,1,290000.0,
003021008,33134,1,40000000.0,
003021008,33156,1,250000.0,
003021008,33167,1,250000.0,
003021008,34148,1,,1700000.0
003021008,34170,1,30000.0,
003021008,34181,1,8000000.0,
003021008,34239,1,100000.0,
003021009,34126,1,10000000.0,
003021009,34127,1,5000000.0,
003021009,34228,1,4000000.0,
003021009,34239,1,120000.0,
003021010,34127,1,100000.0,
003021010,34170,1,300000.0,
003021010,34228,1,400000.0,
003021010,34239,1,100000.0,
003021011,34127,1,210000.0,
003021011,34170,1,10000.0,
003021012,34228,1,1500000.0,
003022002,33112,1,4000000.0,
003022006,34239,1,28000.0,
003022008,33225,1,55000.0,
003022009,33225,1,600000.0,
003022009,34148,1,,2000000.0
003022009,34192,1,2600000.0,
003022009,34239,1,50000.0,
003023001,34148,1,3500000.0,
003023001,34239,1,100000.0,
003023002,34239,1,150000.0,
003023003,34239,1,135000.0,
003023004,34239,1,90000.0,
003023005,33190,1,7000000.0,
003023005,34239,1,45000.0,
003023007,33190,1,3500000.0,
003023007,33225,1,275000.0,
003023008,34181,1,2000000.0,
003023010,34170,1,30000.0,
003023010,34228,1,500000.0,
003024001,34159,1,,1600000.0
003024002,34239,1,50000.0,
003024003,34239,1,20000.0,
003024004,33190,1,1000000.0,
003024004,34239,1,55000.0,
003024007,34228,1,3200000.0,
003024009,33190,1,4300000.0,
003024010,33190,1,750000.0,
003024010,34239,1,30000.0,
003031016,34170,1,375000.0,
003031018,34170,1,300000.0,
003031019,33112,1,1300000.0,
003031024,34239,1,40000.0,
003031026,34170,1,500000.0,
003031027,34170,1,500000.0,
003031029,34170,1,500000.0,
003031030,33190,1,1000000.0,
003031030,34170,1,500000.0,
003031031,33190,1,2150000.0,
003031032,33269,1,1100000.0,
003031032,34228,1,6000000.0,
003031032,34239,1,50000.0,
003031033,34148,1,12000000.0,
003031033,34228,1,10000000.0,
003031033,34239,1,50000.0,
003031034,33236,1,55000.0,
003031035,33440,1,1000000.0,
003031035,34148,1,,4300000.0
003031035,34239,1,130000.0,
003032018,33112,1,3000000.0,
003032018,33247,1,1320000.0,
003032021,33112,1,3000000.0,
003032022,33190,1,200000.0,
003032024,34148,1,1900000.0,
003032027,33112,1,,6000000.0
003032027,33134,1,,9000000.0
003032027,33145,1,16000000.0,
003032027,33156,1,150000.0,
003032027,33440,1,700000.0,
003032028,33214,1,850000.0,
003032028,33225,1,1100000.0,
003033011,34228,1,6000000.0,
003033014,33190,1,1300000.0,
003033017,34159,1,3000000.0,
003033017,34170,1,56000.0,
003033017,34239,1,110000.0,
003033019,33429,1,600000.0,
003033020,34239,1,10000.0,
003033021,33112,1,35000000.0,
003033022,34181,1,10000000.0,
003033023,33190,1,500000.0,
003033023,34148,1,,2500000.0
003033024,33190,1,1200000.0,
003033024,34148,1,,1900000.0
003033024,34228,1,3000000.0,
003033024,34239,1,30000.0,
003033025,33190,1,6000000.0,
003033025,34148,1,4500000.0,11500000.0
003033028,34170,1,200000.0,
003033028,34239,1,65000.0,
003033030,34239,1,15000.0,
003034012,34170,1,1700000.0,
003034013,34148,1,,1000000.0
003034013,34170,1,1500000.0,
003034014,34148,1,1600000.0,1900000.0
003034015,33112,1,2000000.0,
003034021,34126,1,300000.0,
003034021,34192,1,13042000.0,
003034021,34228,1,750000.0,
003034022,33225,1,800000.0,
003034022,33236,1,2500000.0,
003034023,34127,1,40000.0,
003034024,33190,1,200000.0,
003034024,34228,1,200000.0,
003034024,34239,1,20000.0,
003034025,33190,1,2000000.0,
003034025,34148,1,15000000.0,4100000.0
003034027,33190,1,2000000.0,
003034027,33316,1,20000000.0,
003051036,33190,1,17500000.0,
003051036,34127,1,60000.0,
003051036,34159,1,,4400000.0
003051036,34160,1,,1000000.0
003051036,34170,1,50000.0,
